# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-campuses/attendance-lowest
# rows: 7366 (excluding this header and the column row)
# ranking: Texas campuses with the lowest attendance in 2025-26
# population: 7,366 campuses of 8,066 campuses are ranked here.
# population: 420 were not rated by TEA for 2025-26 and are not ranked.
# population: 280 reported no figure for this measure and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,district,rating,value,enrollment,url
1079,7366,55,246909041,C D Fulkes MS,Round Rock ISD,C,92.7,594,https://txschools.net/campus/c-d-fulkes-ms-246909041
1079,7366,55,246913002,Cedar Park HS,Leander ISD,A,92.7,2241,https://txschools.net/campus/cedar-park-hs-246913002
1079,7366,55,123910130,Charlton-Pollard Elem,Beaumont ISD,F,92.7,417,https://txschools.net/campus/charlton-pollard-elem-123910130
1079,7366,55,220905127,Christene C Moss Elem,Fort Worth ISD,B,92.7,415,https://txschools.net/campus/christene-c-moss-elem-220905127
1079,7366,55,065901001,Clarendon HS,Clarendon ISD,B,92.7,114,https://txschools.net/campus/clarendon-hs-065901001
1079,7366,55,126903102,Coleman Elem,Cleburne ISD,B,92.7,378,https://txschools.net/campus/coleman-elem-126903102
1079,7366,55,091903001,Denison HS,Denison ISD,A,92.7,1348,https://txschools.net/campus/denison-hs-091903001
1079,7366,55,108905041,Diaz JH,Hidalgo ISD,B,92.7,644,https://txschools.net/campus/diaz-jh-108905041
1079,7366,55,003905001,Diboll HS,Diboll ISD,A,92.7,462,https://txschools.net/campus/diboll-hs-003905001
1079,7366,55,159901041,Eagle Pass JH,Eagle Pass ISD,B,92.7,1084,https://txschools.net/campus/eagle-pass-jh-159901041
1079,7366,55,188901044,Fannin MS,Amarillo ISD,C,92.7,538,https://txschools.net/campus/fannin-ms-188901044
1079,7366,55,186902041,Fort Stockton MS,Fort Stockton ISD,D,92.7,503,https://txschools.net/campus/fort-stockton-ms-186902041
1079,7366,55,068901132,G E 'Buddy' West Elem,Ector County ISD,D,92.7,691,https://txschools.net/campus/g-e-buddy-west-elem-068901132
1079,7366,55,057913042,G W Carver 6th Grade STEM Learning Center,Lancaster ISD,B,92.7,399,https://txschools.net/campus/g-w-carver-6th-grade-stem-learning-center-057913042
1079,7366,55,124901041,Hebbronville JH,Jim Hogg County ISD,D,92.7,226,https://txschools.net/campus/hebbronville-jh-124901041
1079,7366,55,071905007,J M Hanks HS,Ysleta ISD,A,92.7,1323,https://txschools.net/campus/j-m-hanks-hs-071905007
1079,7366,55,220914104,James A Arthur Early Childhood Center,Kennedale ISD,B,92.7,387,https://txschools.net/campus/james-a-arthur-early-childhood-center-220914104
1079,7366,55,101915041,Klein Int,Klein ISD,B,92.7,1042,https://txschools.net/campus/klein-int-101915041
1079,7366,55,101916041,La Porte JH,La Porte ISD,C,92.7,534,https://txschools.net/campus/la-porte-jh-101916041
1079,7366,55,188901112,Lamar Elem,Amarillo ISD,C,92.7,262,https://txschools.net/campus/lamar-elem-188901112
1079,7366,55,240901124,Ligarde Elem,Laredo ISD,B,92.7,521,https://txschools.net/campus/ligarde-elem-240901124
1079,7366,55,015915131,Linton Elem,Northside ISD,D,92.7,333,https://txschools.net/campus/linton-elem-015915131
1079,7366,55,178909103,Lotspeich Leadership Academy,Robstown ISD,F,92.7,344,https://txschools.net/campus/lotspeich-leadership-academy-178909103
1079,7366,55,015915003,Marshall HS,Northside ISD,D,92.7,2501,https://txschools.net/campus/marshall-hs-015915003
1079,7366,55,170903002,Montgomery HS,Montgomery ISD,A,92.7,1467,https://txschools.net/campus/montgomery-hs-170903002
1079,7366,55,071909002,Montwood HS,Socorro ISD,B,92.7,2476,https://txschools.net/campus/montwood-hs-071909002
1079,7366,55,011902103,Neidig Elem,Elgin ISD,F,92.7,693,https://txschools.net/campus/neidig-elem-011902103
1079,7366,55,057905387,North Lake Early College HS,Dallas ISD,A,92.7,311,https://txschools.net/campus/north-lake-early-college-hs-057905387
1079,7366,55,220918111,Northbrook Elem,Eagle Mt-Saginaw ISD,D,92.7,488,https://txschools.net/campus/northbrook-elem-220918111
1079,7366,55,227901126,Ortega Elem,Austin ISD,B,92.7,211,https://txschools.net/campus/ortega-elem-227901126
1079,7366,55,235902042,Patti Welder MS,Victoria ISD,D,92.7,520,https://txschools.net/campus/patti-welder-ms-235902042
1079,7366,55,061903001,Pilot Point HS,Pilot Point ISD,B,92.7,521,https://txschools.net/campus/pilot-point-hs-061903001
1079,7366,55,095905125,Plainview Early Learning Center,Plainview ISD,C,92.7,692,https://txschools.net/campus/plainview-early-learning-center-095905125
1079,7366,55,014906043,Rancier MS,Killeen ISD,C,92.7,751,https://txschools.net/campus/rancier-ms-014906043
1079,7366,55,031911102,Rio Hondo Elem,Rio Hondo ISD,D,92.7,458,https://txschools.net/campus/rio-hondo-elem-031911102
1079,7366,55,214903001,Roma HS,Roma ISD,A,92.7,1781,https://txschools.net/campus/roma-hs-214903001
1079,7366,55,237905106,Royal Early Childhood Center,Royal ISD,C,92.7,350,https://txschools.net/campus/royal-early-childhood-center-237905106
1079,7366,55,015909105,Savannah Heights Int,Somerset ISD,B,92.7,614,https://txschools.net/campus/savannah-heights-int-015909105
1079,7366,55,083903041,Seminole JH,Seminole ISD,D,92.7,697,https://txschools.net/campus/seminole-jh-083903041
1079,7366,55,083903102,Seminole Pri,Seminole ISD,D,92.7,441,https://txschools.net/campus/seminole-pri-083903102
1079,7366,55,101903105,Smith Elem,Alief ISD,D,92.7,595,https://txschools.net/campus/smith-elem-101903105
1079,7366,55,011904002,Smithville HS,Smithville ISD,B,92.7,527,https://txschools.net/campus/smithville-hs-011904002
1079,7366,55,031916001,South Texas ISD World Scholars,South Texas ISD,A,92.7,333,https://txschools.net/campus/south-texas-isd-world-scholars-031916001
1079,7366,55,101902044,Stovall MS,Aldine ISD,D,92.7,981,https://txschools.net/campus/stovall-ms-101902044
1079,7366,55,220912043,Summer Creek MS,Crowley ISD,B,92.7,1031,https://txschools.net/campus/summer-creek-ms-220912043
1079,7366,55,079901116,T L Pink Elem,Lamar CISD,B,92.7,420,https://txschools.net/campus/t-l-pink-elem-079901116
1079,7366,55,057914048,Terry MS,Mesquite ISD,C,92.7,770,https://txschools.net/campus/terry-ms-057914048
1079,7366,55,108907103,Travis Elem,Mercedes ISD,D,92.7,617,https://txschools.net/campus/travis-elem-108907103
1079,7366,55,220905178,Westcreek Elem,Fort Worth ISD,C,92.7,372,https://txschools.net/campus/westcreek-elem-220905178
1079,7366,55,068901045,Wilson & Young Medal of Honor MS,Ector County ISD,B,92.7,1191,https://txschools.net/campus/wilson-young-medal-of-honor-ms-068901045
1079,7366,55,015904114,Wright Elem,Harlandale ISD,F,92.7,439,https://txschools.net/campus/wright-elem-015904114
1135,7366,65,205901041,A C Blunt MS,Aransas Pass ISD,C,92.8,352,https://txschools.net/campus/a-c-blunt-ms-205901041
1135,7366,65,165901041,Alamo JH,Midland ISD,C,92.8,850,https://txschools.net/campus/alamo-jh-165901041
1135,7366,65,101903041,Alief MS,Alief ISD,B,92.8,788,https://txschools.net/campus/alief-ms-101903041
1135,7366,65,071909004,Americas HS,Socorro ISD,B,92.8,1982,https://txschools.net/campus/americas-hs-071909004
1135,7366,65,152901155,Bayless Elem,Lubbock ISD,B,92.8,418,https://txschools.net/campus/bayless-elem-152901155
1135,7366,65,235901101,Bloomington Elem,Bloomington ISD,F,92.8,205,https://txschools.net/campus/bloomington-elem-235901101
1135,7366,65,246909118,Bluebonnet Elem,Round Rock ISD,B,92.8,368,https://txschools.net/campus/bluebonnet-elem-246909118
1135,7366,65,220918001,Boswell HS,Eagle Mt-Saginaw ISD,B,92.8,2404,https://txschools.net/campus/boswell-hs-220918001
1135,7366,65,227901109,Brown Elem,Austin ISD,C,92.8,419,https://txschools.net/campus/brown-elem-227901109
1135,7366,65,068901104,Burnet Elem,Ector County ISD,D,92.8,272,https://txschools.net/campus/burnet-elem-068901104
1135,7366,65,046902001,Canyon HS,Comal ISD,B,92.8,2522,https://txschools.net/campus/canyon-hs-046902001
1135,7366,65,046902003,Canyon Lake HS,Comal ISD,A,92.8,1021,https://txschools.net/campus/canyon-lake-hs-046902003
1135,7366,65,101902141,Caraway Elem,Aldine ISD,B,92.8,588,https://txschools.net/campus/caraway-elem-101902141
1135,7366,65,178904146,Club Estates,Corpus Christi ISD,B,92.8,406,https://txschools.net/campus/club-estates-178904146
1135,7366,65,101912123,Codwell Elem,Houston ISD,C,92.8,361,https://txschools.net/campus/codwell-elem-101912123
1135,7366,65,015907116,Collins Garden Elem,San Antonio ISD,F,92.8,430,https://txschools.net/campus/collins-garden-elem-015907116
1135,7366,65,015910103,Colonial Hills Elem,North East ISD,D,92.8,405,https://txschools.net/campus/colonial-hills-elem-015910103
1135,7366,65,101907012,Cypress Ranch HS,Cypress-Fairbanks ISD,A,92.8,3437,https://txschools.net/campus/cypress-ranch-hs-101907012
1135,7366,65,056901001,Dalhart HS,Dalhart ISD,B,92.8,467,https://txschools.net/campus/dalhart-hs-056901001
1135,7366,65,101906104,Drew Elem,Crosby ISD,C,92.8,748,https://txschools.net/campus/drew-elem-101906104
1135,7366,65,220905209,Edward Briscoe Elem,Fort Worth ISD,F,92.8,311,https://txschools.net/campus/edward-briscoe-elem-220905209
1135,7366,65,071909005,El Dorado HS,Socorro ISD,B,92.8,2008,https://txschools.net/campus/el-dorado-hs-071909005
1135,7366,65,031912101,Fred Booth Global Leadership Academy,San Benito CISD,D,92.8,431,https://txschools.net/campus/fred-booth-global-leadership-academy-031912101
1135,7366,65,015915102,Glenn Elem,Northside ISD,C,92.8,412,https://txschools.net/campus/glenn-elem-015915102
1135,7366,65,101907108,Hancock Elem,Cypress-Fairbanks ISD,C,92.8,715,https://txschools.net/campus/hancock-elem-101907108
1135,7366,65,163904001,Hondo HS,Hondo ISD,B,92.8,534,https://txschools.net/campus/hondo-hs-163904001
1135,7366,65,146905001,Hull-Daisetta HS,Hull-Daisetta ISD,C,92.8,103,https://txschools.net/campus/hull-daisetta-hs-146905001
1135,7366,65,101913041,Humble MS,Humble ISD,C,92.8,1026,https://txschools.net/campus/humble-ms-101913041
1135,7366,65,014906130,Ira Cross Jr Elem,Killeen ISD,D,92.8,609,https://txschools.net/campus/ira-cross-jr-elem-014906130
1135,7366,65,101912180,Isaacs Elem,Houston ISD,C,92.8,239,https://txschools.net/campus/isaacs-elem-101912180
1135,7366,65,220912109,J A Hargrave Elem,Crowley ISD,C,92.8,477,https://txschools.net/campus/j-a-hargrave-elem-220912109
1135,7366,65,105906001,Jack C Hays HS,Hays CISD,B,92.8,2314,https://txschools.net/campus/jack-c-hays-hs-105906001
1135,7366,65,155901041,Jefferson JH,Jefferson ISD,C,92.8,230,https://txschools.net/campus/jefferson-jh-155901041
1135,7366,65,057905192,John F Peeler Elem,Dallas ISD,B,92.8,349,https://txschools.net/campus/john-f-peeler-elem-057905192
1135,7366,65,101902054,Jones MS,Aldine ISD,D,92.8,1146,https://txschools.net/campus/jones-ms-101902054
1135,7366,65,175903102,Jose Antonio Navarro Elem,Corsicana ISD,F,92.8,535,https://txschools.net/campus/jose-antonio-navarro-elem-175903102
1135,7366,65,014906143,Killeen Elem,Killeen ISD,F,92.8,1008,https://txschools.net/campus/killeen-elem-014906143
1135,7366,65,014903010,Lake Belton HS,Belton ISD,A,92.8,2244,https://txschools.net/campus/lake-belton-hs-014903010
1135,7366,65,031906103,Las Yescas Elem,Los Fresnos CISD,B,92.8,325,https://txschools.net/campus/las-yescas-elem-031906103
1135,7366,65,110902001,Levelland HS,Levelland ISD,A,92.8,768,https://txschools.net/campus/levelland-hs-110902001
1135,7366,65,220920101,Liberty Elem,White Settlement ISD,F,92.8,601,https://txschools.net/campus/liberty-elem-220920101
1135,7366,65,163908106,Luckey Ranch Elem,Medina Valley ISD,C,92.8,940,https://txschools.net/campus/luckey-ranch-elem-163908106
1135,7366,65,231901102,McCamey Pri,McCamey ISD,C,92.8,182,https://txschools.net/campus/mccamey-pri-231901102
1135,7366,65,246909004,McNeil HS,Round Rock ISD,A,92.8,2646,https://txschools.net/campus/mcneil-hs-246909004
1135,7366,65,015915117,Meadow Village Elem,Northside ISD,B,92.8,329,https://txschools.net/campus/meadow-village-elem-015915117
1135,7366,65,165901044,Midland Freshman HS,Midland ISD,C,92.8,869,https://txschools.net/campus/midland-freshman-hs-165901044
1135,7366,65,043910126,Mitchell Elem,Plano ISD,D,92.8,707,https://txschools.net/campus/mitchell-elem-043910126
1135,7366,65,046901001,New Braunfels HS,New Braunfels ISD,A,92.8,1648,https://txschools.net/campus/new-braunfels-hs-046901001
1135,7366,65,084902107,Parker Elem,Galveston ISD,C,92.8,452,https://txschools.net/campus/parker-elem-084902107
1135,7366,65,057914004,Poteet HS,Mesquite ISD,B,92.8,1482,https://txschools.net/campus/poteet-hs-057914004
1135,7366,65,240903119,Prada Elem,United ISD,B,92.8,773,https://txschools.net/campus/prada-elem-240903119
1135,7366,65,084909001,Santa Fe HS,Santa Fe ISD,B,92.8,1310,https://txschools.net/campus/santa-fe-hs-084909001
1135,7366,65,236902104,Scott Johnson Elem,Huntsville ISD,F,92.8,889,https://txschools.net/campus/scott-johnson-elem-236902104
1135,7366,65,008902001,Sealy HS,Sealy ISD,B,92.8,963,https://txschools.net/campus/sealy-hs-008902001
1135,7366,65,015907165,Smith Elem,San Antonio ISD,C,92.8,417,https://txschools.net/campus/smith-elem-015907165
1135,7366,65,108904044,South MS,Edinburg CISD,B,92.8,1223,https://txschools.net/campus/south-ms-108904044
1135,7366,65,101902139,Stehlik Elem,Aldine ISD,D,92.8,616,https://txschools.net/campus/stehlik-elem-101902139
1135,7366,65,090904111,Stephen F Austin Elem,Pampa ISD,D,92.8,362,https://txschools.net/campus/stephen-f-austin-elem-090904111
1135,7366,65,101913014,Summer Creek HS,Humble ISD,B,92.8,4114,https://txschools.net/campus/summer-creek-hs-101913014
1135,7366,65,019907002,Texas HS,Texarkana ISD,B,92.8,1709,https://txschools.net/campus/texas-hs-019907002
1135,7366,65,108904111,Travis Elem,Edinburg CISD,B,92.8,343,https://txschools.net/campus/travis-elem-108904111
1135,7366,65,015904113,Vestal Elem,Harlandale ISD,F,92.8,521,https://txschools.net/campus/vestal-elem-015904113
1135,7366,65,227904005,Weiss HS,Pflugerville ISD,A,92.8,2036,https://txschools.net/campus/weiss-hs-227904005
1135,7366,65,178915104,West Oso Elem,West Oso ISD,D,92.8,561,https://txschools.net/campus/west-oso-elem-178915104
1135,7366,65,101913115,Whispering Pines Elem,Humble ISD,D,92.8,579,https://txschools.net/campus/whispering-pines-elem-101913115
1135,7366,65,057907042,William H Byrd MS,Duncanville ISD,F,92.8,563,https://txschools.net/campus/william-h-byrd-ms-057907042
1201,7366,82,108902045,A P Solis MS,Donna ISD,A,92.9,601,https://txschools.net/campus/a-p-solis-ms-108902045
1201,7366,82,165901047,Abell JH,Midland ISD,C,92.9,1120,https://txschools.net/campus/abell-jh-165901047
1201,7366,82,221901001,Abilene HS,Abilene ISD,B,92.9,1796,https://txschools.net/campus/abilene-hs-221901001
1201,7366,82,031901133,Aiken Elem,Brownsville ISD,B,92.9,598,https://txschools.net/campus/aiken-elem-031901133
1201,7366,82,028902106,Alma Brewer Strawn Elem,Lockhart ISD,C,92.9,482,https://txschools.net/campus/alma-brewer-strawn-elem-028902106
1201,7366,82,020902001,Angleton HS,Angleton ISD,A,92.9,2194,https://txschools.net/campus/angleton-hs-020902001
1201,7366,82,101913008,Atascocita HS,Humble ISD,B,92.9,3582,https://txschools.net/campus/atascocita-hs-101913008
1201,7366,82,188901041,Austin MS,Amarillo ISD,B,92.9,710,https://txschools.net/campus/austin-ms-188901041
1201,7366,82,101907101,Bane Elem,Cypress-Fairbanks ISD,C,92.9,825,https://txschools.net/campus/bane-elem-101907101
1201,7366,82,243905046,Barwise MS,Wichita Falls ISD,B,92.9,769,https://txschools.net/campus/barwise-ms-243905046
1201,7366,82,015904102,Bellaire Elem,Harlandale ISD,D,92.9,658,https://txschools.net/campus/bellaire-elem-015904102
1201,7366,82,057905235,Birdie Alexander Elem,Dallas ISD,B,92.9,301,https://txschools.net/campus/birdie-alexander-elem-057905235
1201,7366,82,071902059,Bobby Joe Hill PK-8,El Paso ISD,B,92.9,771,https://txschools.net/campus/bobby-joe-hill-pk-8-071902059
1201,7366,82,025902001,Brownwood HS,Brownwood ISD,B,92.9,866,https://txschools.net/campus/brownwood-hs-025902001
1201,7366,82,101907044,Campbell MS,Cypress-Fairbanks ISD,C,92.9,986,https://txschools.net/campus/campbell-ms-101907044
1201,7366,82,071902043,Canyon Hills MS,El Paso ISD,B,92.9,446,https://txschools.net/campus/canyon-hills-ms-071902043
1201,7366,82,031903041,Coakley MS,Harlingen CISD,B,92.9,627,https://txschools.net/campus/coakley-ms-031903041
1201,7366,82,116903101,Commerce Elem,Commerce ISD,F,92.9,401,https://txschools.net/campus/commerce-elem-116903101
1201,7366,82,101912132,Coop Elem,Houston ISD,B,92.9,531,https://txschools.net/campus/coop-elem-101912132
1201,7366,82,105906046,D J Red Simon MS,Hays CISD,B,92.9,875,https://txschools.net/campus/d-j-red-simon-ms-105906046
1201,7366,82,220905042,Daggett MS,Fort Worth ISD,C,92.9,328,https://txschools.net/campus/daggett-ms-220905042
1201,7366,82,035901001,Dimmitt HS,Dimmitt ISD,B,92.9,331,https://txschools.net/campus/dimmitt-hs-035901001
1201,7366,82,071902184,Don Haskins PK-8,El Paso ISD,C,92.9,1288,https://txschools.net/campus/don-haskins-pk-8-071902184
1201,7366,82,235902102,Dudley Elem,Victoria ISD,C,92.9,448,https://txschools.net/campus/dudley-elem-235902102
1201,7366,82,220905126,East Handley Elem,Fort Worth ISD,D,92.9,369,https://txschools.net/campus/east-handley-elem-220905126
1201,7366,82,220905044,Elder MS,Fort Worth ISD,C,92.9,615,https://txschools.net/campus/elder-ms-220905044
1201,7366,82,188901107,Forest Hill Elem,Amarillo ISD,B,92.9,462,https://txschools.net/campus/forest-hill-elem-188901107
1201,7366,82,043910052,Frankford MS,Plano ISD,C,92.9,734,https://txschools.net/campus/frankford-ms-043910052
1201,7366,82,101912283,Garcia Elem,Houston ISD,C,92.9,306,https://txschools.net/campus/garcia-elem-101912283
1201,7366,82,101919121,Ginger McNabb Elem,Spring ISD,C,92.9,760,https://txschools.net/campus/ginger-mcnabb-elem-101919121
1201,7366,82,015915103,Glenoaks Elem,Northside ISD,D,92.9,425,https://txschools.net/campus/glenoaks-elem-015915103
1201,7366,82,057905178,H I Holland Elem at Lisbon,Dallas ISD,C,92.9,386,https://txschools.net/campus/h-i-holland-elem-at-lisbon-057905178
1201,7366,82,220905062,Int'l Newcomer Acad,Fort Worth ISD,C,92.9,232,https://txschools.net/campus/int-l-newcomer-acad-220905062
1201,7366,82,220912105,Jackie Carden Elem,Crowley ISD,F,92.9,458,https://txschools.net/campus/jackie-carden-elem-220912105
1201,7366,82,155901002,Jefferson HS,Jefferson ISD,B,92.9,360,https://txschools.net/campus/jefferson-hs-155901002
1201,7366,82,057905193,John J Pershing Elem,Dallas ISD,B,92.9,461,https://txschools.net/campus/john-j-pershing-elem-057905193
1201,7366,82,220905129,John T White Elem,Fort Worth ISD,D,92.9,413,https://txschools.net/campus/john-t-white-elem-220905129
1201,7366,82,159901106,Juan N Seguin Elem,Eagle Pass ISD,C,92.9,273,https://txschools.net/campus/juan-n-seguin-elem-159901106
1201,7366,82,101907053,Kahla MS,Cypress-Fairbanks ISD,B,92.9,1066,https://txschools.net/campus/kahla-ms-101907053
1201,7366,82,084906103,Kohfeldt Elem,Texas City ISD,C,92.9,376,https://txschools.net/campus/kohfeldt-elem-084906103
1201,7366,82,101920041,Landrum MS,Spring Branch ISD,B,92.9,679,https://txschools.net/campus/landrum-ms-101920041
1201,7366,82,146906001,Liberty HS,Liberty ISD,B,92.9,757,https://txschools.net/campus/liberty-hs-146906001
1201,7366,82,226903045,Lincoln MS,San Angelo ISD,D,92.9,784,https://txschools.net/campus/lincoln-ms-226903045
1201,7366,82,181908001,Lit Cypr-Mrceville HS,Little Cypress-Mauriceville CISD,A,92.9,993,https://txschools.net/campus/lit-cypr-mrceville-hs-181908001
1201,7366,82,246913106,Lois F Giddens Elem,Leander ISD,D,92.9,439,https://txschools.net/campus/lois-f-giddens-elem-246913106
1201,7366,82,057909057,Lyles Collegiate MS,Garland ISD,B,92.9,807,https://txschools.net/campus/lyles-collegiate-ms-057909057
