# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-campuses/chronically-absent-highest
# rows: 7358 (excluding this header and the column row)
# ranking: Texas campuses with the highest chronically absent in 2025-26
# population: 7,358 campuses of 8,066 campuses are ranked here.
# population: 420 were not rated by TEA for 2025-26 and are not ranked.
# population: 288 reported no figure for this measure and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,district,rating,value,enrollment,url
156,7358,2,015905046,Gus Garcia MS,Edgewood ISD,D,46.6,722,https://txschools.net/campus/gus-garcia-ms-015905046
156,7358,2,057905032,James Madison HS,Dallas ISD,B,46.6,279,https://txschools.net/campus/james-madison-hs-057905032
156,7358,2,057905005,Moises E Molina HS,Dallas ISD,B,46.6,1736,https://txschools.net/campus/moises-e-molina-hs-057905005
159,7358,0,152901063,Dunbar College Preparatory Academy,Lubbock ISD,D,46.5,400,https://txschools.net/campus/dunbar-college-preparatory-academy-152901063
160,7358,0,057905072,Dr Frederick Douglass Todd Sr MS,Dallas ISD,B,46.3,438,https://txschools.net/campus/dr-frederick-douglass-todd-sr-ms-057905072
161,7358,1,227910001,Del Valle HS,Del Valle ISD,C,46.1,3589,https://txschools.net/campus/del-valle-hs-227910001
161,7358,1,015907003,Edison HS,San Antonio ISD,B,46.1,1212,https://txschools.net/campus/edison-hs-015907003
163,7358,0,101915002,Klein Forest HS,Klein ISD,B,46,3201,https://txschools.net/campus/klein-forest-hs-101915002
164,7358,0,027903003,Quest HS,Burnet CISD,A,45.8,31,https://txschools.net/campus/quest-hs-027903003
165,7358,0,043914004,Achieve Academy,Wylie ISD,A,45.7,122,https://txschools.net/campus/achieve-academy-043914004
166,7358,0,082903001,Pearsall HS,Pearsall ISD,C,45.6,564,https://txschools.net/campus/pearsall-hs-082903001
167,7358,1,057905013,Franklin D Roosevelt HS of Innovation,Dallas ISD,B,45.5,761,https://txschools.net/campus/franklin-d-roosevelt-hs-of-innovation-057905013
167,7358,1,015907045,Rogers College Prep MS,San Antonio ISD,D,45.5,312,https://txschools.net/campus/rogers-college-prep-ms-015907045
169,7358,0,061902005,Learning Ctr,Lewisville ISD,B,45.4,193,https://txschools.net/campus/learning-ctr-061902005
170,7358,1,126902003,Crossroads HS,Burleson ISD,B,45.3,56,https://txschools.net/campus/crossroads-hs-126902003
170,7358,1,161914002,Waco HS,Waco ISD,C,45.3,1703,https://txschools.net/campus/waco-hs-161914002
172,7358,0,178904004,Moody HS,Corpus Christi ISD,B,45.2,1230,https://txschools.net/campus/moody-hs-178904004
